20200527-091851,INFO,____Sample,__CPU_Temp,_senseTemp,_sensHumid,_sensePres,__DHT_Temp,_DHT_Humid, _temp_diff, __hum_diff, temp_factor, hum_factor
20200527-185852,INFO,589,46.16,32.76,52.1,1027.41,26.0,65.2,6.76,-13.1,1.98,0.45
20200527-185932,INFO,590,46.16,32.76,51.56,1027.43,25.9,64.6,6.86,-13.04,1.95,0.41
20200527-190012,INFO,ERROR,Sensor failure. Check wiring.
20200527-190051,INFO,591,46.16,32.94,51.61,1027.46,25.9,64.3,7.04,-12.69,1.88,0.43
20200527-190131,INFO,592,46.16,32.85,50.96,1027.52,25.9,64.4,6.95,-13.44,1.92,0.36
20200527-190211,INFO,593,46.16,32.66,51.68,1027.51,25.9,64.3,6.76,-12.62,2.0,0.44
20200527-190250,INFO,594,46.16,32.85,51.35,1027.55,25.9,64.4,6.95,-13.05,1.92,0.4
20200527-190330,INFO,595,46.7,32.96,51.86,1027.54,25.9,64.4,7.06,-12.54,1.95,0.41
20200527-190410,INFO,596,46.16,32.79,51.76,1027.55,25.9,64.5,6.89,-12.74,1.94,0.44
20200527-190449,INFO,597,46.7,33.08,51.54,1027.55,25.9,64.5,7.18,-12.96,1.9,0.37
20200527-190529,INFO,598,46.16,33.01,51.56,1027.57,25.8,64.4,7.21,-12.84,1.82,0.42
20200527-190609,INFO,599,46.7,32.86,51.59,1027.56,25.8,64.4,7.06,-12.81,1.96,0.38
20200527-190648,INFO,600,46.7,32.63,51.98,1027.51,25.9,64.6,6.73,-12.62,2.09,0.42
20200527-190728,INFO,601,46.16,32.34,52.41,1027.56,25.9,65.4,6.44,-12.99,2.15,0.48
20200527-190808,INFO,602,46.16,32.45,52.22,1027.52,25.9,65.2,6.55,-12.98,2.09,0.47
20200527-190847,INFO,603,46.16,32.61,51.99,1027.54,25.9,64.8,6.71,-12.81,2.02,0.46
20200527-190927,INFO,604,46.16,32.77,51.98,1027.52,25.9,64.7,6.87,-12.72,1.95,0.46
20200527-191007,INFO,605,46.7,32.56,51.93,1027.47,25.9,64.8,6.66,-12.87,2.12,0.41
20200527-191046,INFO,606,46.16,32.63,52.12,1027.46,25.9,64.9,6.73,-12.78,2.01,0.47
20200527-191126,INFO,607,46.16,32.59,52.67,1027.46,25.8,64.9,6.79,-12.23,2.0,0.53
20200527-191206,INFO,608,46.16,32.66,52.24,1027.46,25.8,65.0,6.86,-12.76,1.97,0.48
20200527-191245,INFO,609,46.16,32.7,51.24,1027.41,25.8,65.0,6.9,-13.76,1.95,0.37
20200527-191325,INFO,610,46.16,32.7,51.93,1027.39,25.8,65.1,6.9,-13.17,1.95,0.44
20200527-191405,INFO,611,46.7,32.9,51.94,1027.4,25.8,65.1,7.1,-13.16,1.94,0.4
20200527-191444,INFO,612,46.16,32.77,51.82,1027.4,25.8,65.1,6.97,-13.28,1.92,0.43
20200527-191524,INFO,613,46.16,32.65,51.7,1027.42,25.8,65.2,6.85,-13.5,1.97,0.41
20200527-191604,INFO,614,46.16,32.77,51.75,1027.46,25.8,65.2,6.97,-13.45,1.92,0.42
20200527-191643,INFO,615,46.16,32.66,51.87,1027.48,25.8,65.2,6.86,-13.33,1.97,0.43
20200527-191723,INFO,616,46.7,32.72,52.09,1027.44,25.7,65.2,7.02,-13.11,1.99,0.41
20200527-191803,INFO,617,46.16,32.79,52.15,1027.48,25.8,65.3,6.99,-13.15,1.91,0.46
20200527-191842,INFO,618,46.7,32.77,51.94,1027.51,25.8,65.3,6.97,-13.36,2.0,0.39
20200527-191922,INFO,619,46.16,32.85,52.31,1027.47,25.8,65.4,7.05,-13.09,1.89,0.47
20200527-192002,INFO,620,46.7,32.59,52.03,1027.5,25.7,65.3,6.89,-13.27,2.05,0.4
20200527-192041,INFO,621,46.16,32.52,51.33,1027.46,25.7,65.6,6.82,-14.27,2.0,0.36
20200527-192121,INFO,622,46.16,32.43,53.31,1027.45,25.8,65.7,6.63,-12.39,2.07,0.58
20200527-192200,INFO,623,46.16,32.43,52.76,1027.47,25.8,65.6,6.63,-12.84,2.07,0.51
20200527-192240,INFO,624,46.16,32.28,53.06,1027.46,25.9,65.5,6.38,-12.44,2.18,0.55
20200527-192320,INFO,625,46.7,32.39,52.84,1027.42,25.9,65.5,6.49,-12.66,2.2,0.48
20200527-192359,INFO,626,46.16,32.48,52.78,1027.44,25.9,65.6,6.58,-12.82,2.08,0.52
20200527-192439,INFO,627,46.16,32.72,52.69,1027.42,25.9,65.7,6.82,-13.01,1.97,0.5
20200527-192519,INFO,ERROR,Sensor failure. Check wiring.
20200527-192558,INFO,628,46.7,32.92,52.17,1027.44,25.9,65.5,7.02,-13.33,1.96,0.41
20200527-192638,INFO,629,46.16,32.96,52.03,1027.42,25.9,65.6,7.06,-13.57,1.87,0.43
20200527-192718,INFO,630,46.16,32.96,51.84,1027.42,25.9,65.4,7.06,-13.56,1.87,0.42
20200527-192757,INFO,631,46.7,32.97,51.86,1027.46,25.9,65.4,7.07,-13.54,1.94,0.38
20200527-192837,INFO,632,46.16,32.96,51.27,1027.45,25.9,65.4,7.06,-14.13,1.87,0.36
20200527-192917,INFO,633,46.16,33.12,51.72,1027.47,25.9,65.3,7.22,-13.58,1.81,0.41
20200527-192956,INFO,634,46.7,33.06,51.92,1027.43,25.9,65.3,7.16,-13.38,1.91,0.39
20200527-193036,INFO,635,46.7,33.19,51.15,1027.46,25.9,65.4,7.29,-14.25,1.85,0.31
20200527-193116,INFO,636,46.16,33.12,51.93,1027.47,25.9,65.3,7.22,-13.37,1.81,0.43
20200527-193155,INFO,637,46.16,32.88,51.66,1027.49,25.9,65.3,6.98,-13.64,1.9,0.4
20200527-193235,INFO,638,46.16,32.94,51.33,1027.48,25.9,65.4,7.04,-14.07,1.88,0.37
20200527-193315,INFO,639,46.7,32.9,51.93,1027.47,25.9,65.3,7.0,-13.37,1.97,0.39
20200527-193354,INFO,ERROR,Sensor failure. Check wiring.
20200527-193434,INFO,640,46.16,32.79,51.78,1027.51,25.9,65.2,6.89,-13.42,1.94,0.42
20200527-193514,INFO,641,46.16,32.9,51.82,1027.5,25.9,65.2,7.0,-13.38,1.89,0.42
20200527-193553,INFO,642,46.16,32.97,51.83,1027.44,26.0,65.3,6.97,-13.47,1.89,0.42
20200527-193633,INFO,643,46.16,32.99,51.96,1027.44,25.9,65.3,7.09,-13.34,1.86,0.43
20200527-193713,INFO,644,46.16,32.86,51.86,1027.46,25.9,65.2,6.96,-13.34,1.91,0.43
20200527-193752,INFO,645,46.16,33.03,51.84,1027.45,26.0,65.3,7.03,-13.46,1.87,0.42
20200527-193832,INFO,646,46.7,32.94,51.99,1027.47,26.0,65.3,6.94,-13.31,1.98,0.4
20200527-193912,INFO,647,46.16,32.96,51.96,1027.48,25.9,65.2,7.06,-13.24,1.87,0.44
20200527-193951,INFO,648,46.16,32.88,51.96,1027.46,25.9,65.2,6.98,-13.24,1.9,0.44
20200527-194031,INFO,649,46.16,33.03,51.84,1027.49,26.0,65.3,7.03,-13.46,1.87,0.42
20200527-194111,INFO,650,46.16,33.03,49.83,1027.49,26.0,65.3,7.03,-15.47,1.87,0.24
20200527-194150,INFO,651,46.7,32.9,51.36,1027.48,26.0,65.2,6.9,-13.84,2.0,0.34
20200527-194230,INFO,652,46.16,33.14,51.87,1027.47,26.0,65.2,7.14,-13.33,1.82,0.43
20200527-194310,INFO,653,46.7,32.99,51.11,1027.48,26.0,65.2,6.99,-14.09,1.96,0.31
20200527-194349,INFO,ERROR,Sensor failure. Check wiring.
20200527-194429,INFO,654,46.16,33.25,51.48,1027.55,26.1,65.2,7.15,-13.72,1.81,0.39
20200527-194509,INFO,655,46.7,33.16,51.55,1027.47,26.1,65.2,7.06,-13.65,1.92,0.36
20200527-194548,INFO,656,46.16,33.06,52.07,1027.55,26.1,65.3,6.96,-13.23,1.88,0.45
20200527-194628,INFO,657,46.7,33.1,51.61,1027.52,26.0,65.2,7.1,-13.59,1.92,0.36
20200527-194708,INFO,ERROR,Sensor failure. Check wiring.
20200527-194747,INFO,658,46.7,32.99,51.93,1027.49,26.0,65.1,6.99,-13.17,1.96,0.4
20200527-194827,INFO,659,46.16,32.92,52.31,1027.51,26.1,65.2,6.82,-12.89,1.94,0.48
20200527-194907,INFO,ERROR,Sensor failure. Check wiring.
20200527-194946,INFO,660,46.16,33.03,51.37,1027.5,26.1,65.2,6.93,-13.83,1.89,0.38
20200527-195026,INFO,661,46.7,33.12,54.49,1027.53,26.1,65.2,7.02,-10.71,1.93,0.73
20200527-195105,INFO,662,46.7,33.3,51.09,1027.57,26.1,65.2,7.2,-14.11,1.86,0.31
20200527-195145,INFO,663,46.16,33.28,51.6,1027.59,26.1,65.2,7.18,-13.6,1.79,0.4
20200527-195225,INFO,664,46.16,33.3,51.32,1027.56,26.1,65.2,7.2,-13.88,1.79,0.37
20200527-195304,INFO,665,46.7,33.14,52.56,1027.57,26.1,65.1,7.04,-12.54,1.93,0.47
20200527-195344,INFO,666,46.7,33.03,52.06,1027.57,26.1,65.1,6.93,-13.04,1.97,0.41
20200527-195424,INFO,667,46.7,33.05,52.93,1027.56,26.1,65.2,6.95,-12.27,1.96,0.51
20200527-195503,INFO,668,47.24,33.32,51.8,1027.6,26.1,65.1,7.22,-13.3,1.93,0.34
20200527-195543,INFO,669,47.24,33.26,51.52,1027.59,26.1,65.1,7.16,-13.58,1.95,0.32
20200527-195623,INFO,670,46.7,33.21,52.18,1027.57,26.1,65.2,7.11,-13.02,1.9,0.42
20200527-195702,INFO,671,46.16,33.08,51.58,1027.53,26.1,65.1,6.98,-13.52,1.87,0.4
20200527-195742,INFO,672,47.24,33.28,51.5,1027.56,26.1,65.1,7.18,-13.6,1.94,0.31
20200527-195822,INFO,673,47.24,33.37,51.26,1027.53,26.1,65.1,7.27,-13.84,1.91,0.29
20200527-195901,INFO,674,46.16,33.23,51.13,1027.53,26.1,65.2,7.13,-14.07,1.81,0.35
20200527-195941,INFO,675,46.16,33.25,51.49,1027.53,26.1,65.1,7.15,-13.61,1.81,0.39
20200527-200021,INFO,676,46.7,33.3,51.59,1027.54,26.1,65.0,7.2,-13.41,1.86,0.36
20200527-200100,INFO,677,46.7,33.08,51.66,1027.55,26.1,65.1,6.98,-13.44,1.95,0.37
20200527-200140,INFO,678,46.16,33.28,51.74,1027.58,26.1,65.0,7.18,-13.26,1.79,0.42
20200527-200220,INFO,679,46.7,33.21,51.78,1027.56,26.1,65.2,7.11,-13.42,1.9,0.38
20200527-200259,INFO,680,47.24,33.25,51.98,1027.63,26.1,65.1,7.15,-13.12,1.96,0.36
20200527-200339,INFO,681,46.7,33.1,51.6,1027.6,26.1,65.2,7.0,-13.6,1.94,0.36
20200527-200419,INFO,682,46.16,33.28,51.74,1027.67,26.1,65.1,7.18,-13.36,1.79,0.42
20200527-200458,INFO,683,47.24,33.14,52.32,1027.67,26.1,65.2,7.04,-12.88,2.0,0.39
20200527-200538,INFO,684,46.7,33.34,51.69,1027.69,26.1,65.2,7.24,-13.51,1.85,0.37
20200527-200618,INFO,685,46.16,33.3,51.51,1027.72,26.1,65.1,7.2,-13.59,1.79,0.39
20200527-200657,INFO,ERROR,Sensor failure. Check wiring.
20200527-200737,INFO,686,46.7,33.26,52.19,1027.71,26.1,65.1,7.16,-12.91,1.88,0.43
20200527-200817,INFO,687,46.7,33.23,51.73,1027.7,26.1,65.2,7.13,-13.47,1.89,0.37
20200527-200856,INFO,688,46.7,33.39,51.48,1027.72,26.1,65.1,7.29,-13.62,1.83,0.35
20200527-200936,INFO,689,46.16,33.34,51.3,1027.75,26.1,65.1,7.24,-13.8,1.77,0.37
20200527-201016,INFO,690,46.7,32.99,51.83,1027.75,26.1,65.2,6.89,-13.37,1.99,0.38
20200527-201055,INFO,691,46.16,32.9,51.86,1027.71,26.1,65.4,6.8,-13.54,1.95,0.42
20200527-201135,INFO,692,46.16,33.14,51.97,1027.76,26.2,65.3,6.94,-13.33,1.88,0.44
20200527-201215,INFO,693,46.7,32.92,53.13,1027.71,26.2,65.0,6.72,-11.87,2.05,0.54
20200527-201254,INFO,ERROR,Sensor failure. Check wiring.
20200527-201334,INFO,694,46.16,33.14,52.21,1027.7,26.1,65.2,7.04,-12.99,1.85,0.47
20200527-201414,INFO,695,46.7,33.1,52.0,1027.72,26.1,65.2,7.0,-13.2,1.94,0.4
20200527-201453,INFO,ERROR,Sensor failure. Check wiring.
20200527-201533,INFO,696,46.16,33.05,51.94,1027.77,26.1,65.2,6.95,-13.26,1.89,0.44
20200527-201613,INFO,697,47.24,33.03,52.11,1027.66,26.1,65.4,6.93,-13.29,2.05,0.37
20200527-201652,INFO,698,46.16,32.99,52.39,1027.67,26.1,65.3,6.89,-12.91,1.91,0.48
20200527-201732,INFO,699,46.16,32.99,52.31,1027.69,26.1,65.3,6.89,-12.99,1.91,0.47
20200527-201812,INFO,700,46.16,32.76,53.59,1027.64,26.1,65.4,6.66,-11.81,2.01,0.63
20200527-201851,INFO,701,46.16,32.68,52.5,1027.67,26.1,65.4,6.58,-12.9,2.05,0.49
20200527-201931,INFO,702,46.7,32.79,52.76,1027.65,26.1,65.2,6.69,-12.44,2.08,0.49
20200527-202011,INFO,703,46.16,32.88,52.52,1027.63,26.1,65.2,6.78,-12.68,1.96,0.5
20200527-202050,INFO,ERROR,Sensor failure. Check wiring.
20200527-202130,INFO,704,46.16,33.06,52.42,1027.71,26.1,65.4,6.96,-12.98,1.88,0.48
20200527-202209,INFO,705,46.16,33.01,52.41,1027.63,26.1,65.4,6.91,-12.99,1.9,0.48
20200527-202249,INFO,706,47.24,33.05,51.91,1027.67,26.0,65.5,7.05,-13.59,2.01,0.34
20200527-202329,INFO,707,46.16,33.05,51.96,1027.68,26.1,65.4,6.95,-13.44,1.89,0.43
20200527-202408,INFO,708,46.7,32.96,52.05,1027.63,26.1,65.5,6.86,-13.45,2.0,0.4
20200527-202448,INFO,709,46.7,32.74,52.46,1027.63,26.0,65.5,6.74,-13.04,2.07,0.44
20200527-202528,INFO,710,46.7,32.63,52.75,1027.65,26.1,65.6,6.53,-12.85,2.15,0.47
20200527-202607,INFO,711,46.16,32.65,53.01,1027.63,26.1,65.5,6.55,-12.49,2.06,0.55
20200527-202647,INFO,712,46.16,32.66,52.59,1027.6,26.1,65.4,6.56,-12.81,2.06,0.5
20200527-202727,INFO,713,46.16,32.66,53.1,1027.63,26.1,65.4,6.56,-12.3,2.06,0.56
20200527-202806,INFO,714,46.16,32.57,53.16,1027.63,26.0,65.3,6.57,-12.14,2.07,0.58
20200527-202846,INFO,715,47.24,32.66,52.81,1027.6,26.1,65.4,6.56,-12.59,2.22,0.44
20200527-202926,INFO,716,46.16,32.72,52.76,1027.66,26.1,65.4,6.62,-12.64,2.03,0.52
20200527-203005,INFO,717,47.24,32.96,52.34,1027.62,26.1,65.4,6.86,-13.06,2.08,0.39
20200527-203045,INFO,718,46.16,32.9,52.4,1027.67,26.0,65.3,6.9,-12.9,1.92,0.48
20200527-203125,INFO,719,46.7,32.94,52.31,1027.67,26.0,65.5,6.94,-13.19,1.98,0.43
20200527-203204,INFO,720,46.16,32.83,52.51,1027.65,26.0,65.4,6.83,-12.89,1.95,0.49
20200527-203244,INFO,721,46.16,32.76,52.42,1027.62,26.0,65.5,6.76,-13.08,1.98,0.48
20200527-203324,INFO,722,46.16,32.68,55.68,1027.65,26.0,65.4,6.68,-9.72,2.02,0.98
20200527-203403,INFO,723,46.16,32.68,53.14,1027.63,26.0,65.4,6.68,-12.26,2.02,0.57
20200527-203443,INFO,724,46.16,32.77,52.79,1027.64,26.0,65.5,6.77,-12.71,1.98,0.52
20200527-203523,INFO,725,46.16,32.81,53.42,1027.62,26.0,65.4,6.81,-11.98,1.96,0.61
20200527-203602,INFO,726,46.7,32.9,52.45,1027.63,26.0,65.4,6.9,-12.95,2.0,0.44
20200527-203642,INFO,727,46.7,32.88,52.62,1027.64,26.0,65.5,6.88,-12.88,2.01,0.46
20200527-203722,INFO,728,46.16,32.96,52.3,1027.67,26.0,65.5,6.96,-13.2,1.9,0.47
20200527-203801,INFO,729,46.16,32.19,52.38,1027.44,26.0,65.5,6.19,-13.12,2.26,0.47
20200527-203841,INFO,730,46.16,32.56,52.99,1027.48,26.0,65.9,6.56,-12.91,2.07,0.53
20200527-203921,INFO,ERROR,Sensor failure. Check wiring.
20200527-204000,INFO,731,47.24,32.88,52.35,1027.45,26.0,66.0,6.88,-13.65,2.09,0.37
20200527-204040,INFO,732,47.24,32.97,53.21,1027.49,26.0,65.9,6.97,-12.69,2.05,0.47
20200527-204120,INFO,733,46.16,32.96,52.14,1027.49,26.1,65.9,6.86,-13.76,1.92,0.43
20200527-204159,INFO,734,46.7,32.92,52.0,1027.51,26.1,65.8,6.82,-13.8,2.02,0.38
20200527-204239,INFO,735,46.16,32.97,52.23,1027.52,26.1,65.6,6.87,-13.37,1.92,0.45
20200527-204319,INFO,736,46.16,33.08,52.21,1027.57,26.1,65.6,6.98,-13.39,1.87,0.45
20200527-204358,INFO,737,46.7,32.88,52.21,1027.55,26.1,65.4,6.78,-13.19,2.04,0.42
20200527-204438,INFO,738,46.7,32.88,52.12,1027.54,26.2,65.4,6.68,-13.28,2.07,0.41
20200527-204518,INFO,739,46.7,32.92,51.86,1027.55,26.2,65.3,6.72,-13.44,2.05,0.38
20200527-204557,INFO,740,46.16,33.05,51.7,1027.56,26.2,65.2,6.85,-13.5,1.91,0.41
20200527-204637,INFO,ERROR,Sensor failure. Check wiring.
20200527-204717,INFO,741,46.16,33.03,52.18,1027.59,26.2,65.1,6.83,-12.92,1.92,0.47
20200527-204756,INFO,742,46.7,32.9,52.08,1027.58,26.2,65.2,6.7,-13.12,2.06,0.41
20200527-204836,INFO,743,46.7,32.94,51.95,1027.59,26.2,65.1,6.74,-13.15,2.04,0.4
20200527-204916,INFO,744,46.16,32.86,52.08,1027.6,26.3,65.2,6.56,-13.12,2.03,0.45
20200527-204955,INFO,745,46.16,33.03,52.08,1027.63,26.2,65.1,6.83,-13.02,1.92,0.45
20200527-205035,INFO,ERROR,Sensor failure. Check wiring.
20200527-205114,INFO,ERROR,Sensor failure. Check wiring.
20200527-205154,INFO,ERROR,Sensor failure. Check wiring.
20200527-205234,INFO,746,47.24,33.23,52.4,1027.64,26.2,65.1,7.03,-12.7,1.99,0.41
20200527-205313,INFO,747,46.16,33.14,51.86,1027.58,26.3,65.1,6.84,-13.24,1.9,0.43
20200527-205353,INFO,ERROR,Sensor failure. Check wiring.
20200527-205433,INFO,748,46.7,33.35,51.58,1027.64,26.2,65.0,7.15,-13.42,1.87,0.36
20200527-205512,INFO,749,46.16,33.12,51.73,1027.63,26.2,65.1,6.92,-13.37,1.88,0.42
20200527-205552,INFO,750,46.16,33.35,51.75,1027.65,26.3,65.1,7.05,-13.35,1.82,0.42
20200527-205632,INFO,751,46.7,33.16,51.86,1027.66,26.3,65.1,6.86,-13.24,1.97,0.39
20200527-205711,INFO,752,46.16,33.3,52.04,1027.73,26.3,65.2,7.0,-13.16,1.84,0.45
20200527-205751,INFO,753,46.7,33.23,51.82,1027.69,26.3,65.2,6.93,-13.38,1.94,0.38
20200527-205831,INFO,754,46.16,32.9,52.36,1027.72,26.3,65.5,6.6,-13.14,2.01,0.47
20200527-205910,INFO,755,47.24,33.05,52.06,1027.74,26.3,65.4,6.75,-13.34,2.1,0.36
20200527-205950,INFO,756,46.7,33.05,52.06,1027.8,26.2,65.2,6.85,-13.14,1.99,0.41
20200527-210030,INFO,757,47.24,33.19,52.81,1027.78,26.2,65.3,6.99,-12.49,2.01,0.45
20200527-210109,INFO,758,46.16,33.25,52.35,1027.8,26.3,65.3,6.95,-12.95,1.86,0.48
20200527-210149,INFO,759,46.7,33.25,52.48,1027.82,26.3,65.3,6.95,-12.82,1.94,0.45
20200527-210229,INFO,760,46.16,33.16,52.24,1027.87,26.3,65.4,6.86,-13.16,1.9,0.46
20200527-210308,INFO,761,46.16,33.06,51.63,1027.84,26.2,65.4,6.86,-13.77,1.91,0.4
20200527-210348,INFO,762,46.7,33.05,52.58,1027.88,26.3,65.4,6.75,-12.82,2.02,0.46
20200527-210428,INFO,763,46.16,33.01,52.59,1027.86,26.2,65.4,6.81,-12.81,1.93,0.5
20200527-210507,INFO,764,46.7,32.83,52.84,1027.89,26.3,65.5,6.53,-12.66,2.12,0.48
20200527-210547,INFO,765,47.24,33.01,52.54,1027.89,26.3,65.5,6.71,-12.96,2.12,0.41
20200527-210627,INFO,766,46.7,32.92,52.62,1027.87,26.2,65.4,6.72,-12.78,2.05,0.46
20200527-210706,INFO,767,46.16,33.05,52.46,1027.92,26.3,65.5,6.75,-13.04,1.94,0.48
20200527-210746,INFO,768,47.24,33.05,52.37,1027.9,26.3,65.5,6.75,-13.13,2.1,0.39
20200527-210826,INFO,769,46.16,32.96,53.27,1027.89,26.3,65.5,6.66,-12.23,1.98,0.58
20200527-210905,INFO,770,46.7,32.94,52.89,1027.86,26.3,65.6,6.64,-12.71,2.07,0.49
20200527-210945,INFO,771,46.16,32.63,51.41,1027.83,26.3,65.3,6.33,-13.89,2.14,0.38
20200527-211025,INFO,772,46.16,32.63,52.62,1027.85,26.3,61.4,6.33,-8.78,2.14,0.74
20200527-211104,INFO,773,46.16,32.54,51.3,1027.86,26.3,64.7,6.24,-13.4,2.18,0.38
20200527-211144,INFO,774,46.16,32.5,52.62,1027.85,26.3,61.7,6.2,-9.08,2.2,0.71
20200527-211224,INFO,775,46.7,32.27,53.2,1027.84,26.3,64.4,5.97,-11.2,2.42,0.58
20200527-211303,INFO,776,46.16,31.67,51.83,1027.88,26.2,63.0,5.47,-11.17,2.65,0.51
20200527-211343,INFO,ERROR,Sensor failure. Check wiring.
20200527-211423,INFO,ERROR,Sensor failure. Check wiring.
20200527-211502,INFO,777,46.16,31.72,52.0,1027.96,25.9,60.6,5.82,-8.6,2.48,0.68
20200527-211542,INFO,778,46.16,31.61,51.49,1027.93,25.9,61.0,5.71,-9.51,2.55,0.56
20200527-211622,INFO,779,46.16,31.81,51.23,1027.96,25.9,60.6,5.91,-9.37,2.43,0.54
20200527-211701,INFO,780,46.16,31.61,51.45,1027.96,25.8,60.7,5.81,-9.25,2.5,0.57
20200527-211741,INFO,781,46.16,31.41,51.13,1027.94,25.8,60.5,5.61,-9.37,2.63,0.53
20200527-211821,INFO,782,46.16,31.63,51.53,1027.93,25.7,60.8,5.93,-9.27,2.45,0.58
20200527-211900,INFO,783,46.16,31.41,51.99,1027.95,25.7,61.1,5.71,-9.11,2.58,0.64
20200527-211940,INFO,784,46.16,31.3,52.43,1027.97,25.7,61.1,5.6,-8.67,2.65,0.72
20200527-212020,INFO,785,45.62,31.56,51.66,1027.92,25.6,61.1,5.96,-9.44,2.36,0.64
20200527-212059,INFO,786,46.16,31.45,51.57,1027.9,25.6,61.5,5.85,-9.93,2.51,0.54
