20200526-085517,INFO,____Sample,__CPU_Temp,_senseTemp,_sensHumid,_sensePres,__DHT_Temp,_DHT_Humid, _temp_diff, __hum_diff, temp_factor, hum_factor
20200526-203839,INFO,942,46.16,33.14,53.21,1025.83,26.1,68.0,7.04,-14.79,1.85,0.48
20200526-203918,INFO,943,46.7,33.25,53.37,1025.84,26.1,68.1,7.15,-14.73,1.88,0.45
20200526-203958,INFO,ERROR,Sensor failure. Check wiring.
20200526-204038,INFO,944,47.24,33.32,52.8,1025.85,26.2,68.1,7.12,-15.3,1.96,0.36
20200526-204117,INFO,945,46.16,33.37,52.78,1025.86,26.1,68.0,7.27,-15.22,1.76,0.43
20200526-204157,INFO,946,46.16,33.32,53.12,1025.86,26.1,68.0,7.22,-14.88,1.78,0.47
20200526-204237,INFO,947,46.16,33.34,53.12,1025.87,26.2,68.1,7.14,-14.98,1.8,0.46
20200526-204316,INFO,948,47.24,33.45,52.89,1025.9,26.2,68.1,7.25,-15.21,1.9,0.37
20200526-204356,INFO,949,46.7,33.28,53.28,1025.85,26.2,68.0,7.08,-14.72,1.9,0.45
20200526-204436,INFO,ERROR,Sensor failure. Check wiring.
20200526-204515,INFO,950,46.7,33.06,53.14,1025.85,26.2,68.0,6.86,-14.86,1.99,0.43
20200526-204555,INFO,951,46.7,33.08,53.45,1025.89,26.2,67.9,6.88,-14.45,1.98,0.47
20200526-204635,INFO,952,46.7,33.12,53.26,1025.93,26.2,67.9,6.92,-14.64,1.96,0.45
20200526-204714,INFO,953,47.24,33.32,53.33,1025.93,26.2,67.9,7.12,-14.57,1.96,0.42
20200526-204754,INFO,954,46.16,33.19,53.43,1025.95,26.2,68.0,6.99,-14.57,1.86,0.5
20200526-204834,INFO,955,46.7,33.06,53.21,1025.92,26.2,67.9,6.86,-14.69,1.99,0.44
20200526-204913,INFO,956,46.7,33.19,53.36,1025.94,26.2,67.9,6.99,-14.54,1.93,0.46
20200526-204953,INFO,ERROR,Sensor failure. Check wiring.
20200526-205033,INFO,957,47.24,33.34,53.15,1025.94,26.2,68.0,7.14,-14.85,1.95,0.4
20200526-205112,INFO,958,46.16,33.06,54.0,1025.95,26.2,68.0,6.86,-14.0,1.91,0.56
20200526-205152,INFO,959,46.7,33.03,53.71,1026.0,26.1,67.8,6.93,-14.09,1.97,0.5
20200526-205232,INFO,960,46.7,33.08,54.3,1026.0,26.2,68.0,6.88,-13.7,1.98,0.55
20200526-205311,INFO,961,46.16,32.9,53.99,1026.01,26.2,68.0,6.7,-14.01,1.98,0.56
20200526-205351,INFO,962,46.16,32.99,53.63,1025.98,26.2,68.0,6.79,-14.37,1.94,0.52
20200526-205431,INFO,963,46.16,33.01,53.42,1026.04,26.2,68.0,6.81,-14.58,1.93,0.5
20200526-205510,INFO,964,46.16,32.79,54.38,1025.98,26.1,68.0,6.69,-13.62,2.0,0.6
