20200528-100449,INFO,____Sample,__CPU_Temp,_senseTemp,_sensHumid,_sensePres,__DHT_Temp,_DHT_Humid, _temp_diff, __hum_diff, temp_factor, hum_factor
20200528-192640,INFO,756,46.16,32.97,54.8,1023.27,25.7,68.1,7.27,-13.3,1.81,0.65
20200528-192759,INFO,757,46.7,32.92,53.33,1023.36,25.8,68.1,7.12,-14.77,1.94,0.45
20200528-192839,INFO,758,46.16,33.05,53.25,1023.32,25.8,68.1,7.25,-14.85,1.81,0.48
20200528-192919,INFO,759,46.16,33.03,53.66,1023.3,25.8,68.1,7.23,-14.44,1.82,0.52
20200528-192958,INFO,760,46.16,32.9,53.47,1023.28,25.8,68.1,7.1,-14.63,1.87,0.5
20200528-193038,INFO,761,46.16,32.83,53.25,1023.3,25.8,68.0,7.03,-14.75,1.9,0.48
20200528-193118,INFO,762,46.7,32.86,53.49,1023.32,25.8,68.0,7.06,-14.51,1.96,0.47
20200528-193157,INFO,763,46.16,32.97,52.79,1023.33,25.8,68.0,7.17,-15.21,1.84,0.44
20200528-193237,INFO,764,46.16,32.94,53.73,1023.33,25.8,68.0,7.14,-14.27,1.85,0.53
20200528-193317,INFO,765,46.7,33.03,53.52,1023.3,25.8,67.9,7.23,-14.38,1.89,0.47
20200528-193356,INFO,766,46.16,33.03,53.31,1023.32,25.9,67.9,7.13,-14.59,1.84,0.49
20200528-193436,INFO,767,46.16,32.97,53.63,1023.29,25.9,67.9,7.07,-14.27,1.87,0.52
20200528-193515,INFO,768,46.16,33.05,53.16,1023.3,25.8,67.9,7.25,-14.74,1.81,0.47
20200528-193555,INFO,769,46.16,32.97,53.33,1023.3,25.8,67.9,7.17,-14.57,1.84,0.49
20200528-193635,INFO,770,46.16,32.99,53.33,1023.36,25.8,67.8,7.19,-14.47,1.83,0.5
20200528-193714,INFO,771,46.7,32.96,53.7,1023.25,25.8,67.9,7.16,-14.2,1.92,0.49
20200528-193834,INFO,772,46.16,33.03,53.32,1023.26,25.9,67.9,7.13,-14.58,1.84,0.49
20200528-193913,INFO,773,46.16,32.92,53.08,1023.26,25.9,67.9,7.02,-14.82,1.89,0.47
20200528-193953,INFO,774,46.7,32.96,51.84,1023.28,25.9,67.8,7.06,-15.96,1.95,0.32
20200528-194033,INFO,775,46.7,32.96,53.49,1023.3,25.9,67.8,7.06,-14.31,1.95,0.47
20200528-194112,INFO,776,46.7,32.83,53.36,1023.31,25.9,67.8,6.93,-14.44,2.0,0.46
20200528-194152,INFO,777,46.16,33.01,53.4,1023.22,25.9,67.8,7.11,-14.4,1.85,0.5
20200528-194232,INFO,778,46.16,32.92,53.92,1023.24,25.9,67.8,7.02,-13.88,1.89,0.56
20200528-194311,INFO,779,46.7,32.86,53.51,1023.24,25.9,67.8,6.96,-14.29,1.99,0.48
20200528-194351,INFO,780,46.16,32.96,52.86,1023.27,25.9,67.9,7.06,-15.04,1.87,0.45
20200528-194510,INFO,781,46.16,32.85,53.75,1023.19,25.9,67.8,6.95,-14.05,1.92,0.54
20200528-194550,INFO,782,46.16,32.81,53.85,1023.19,25.9,67.8,6.91,-13.95,1.93,0.55
20200528-194630,INFO,783,46.7,32.86,53.68,1023.2,25.9,67.8,6.96,-14.12,1.99,0.49
20200528-194709,INFO,784,46.16,32.86,53.57,1023.17,25.9,67.7,6.96,-14.13,1.91,0.52
20200528-194749,INFO,785,46.16,32.86,53.54,1023.23,25.9,67.8,6.96,-14.26,1.91,0.52
20200528-194829,INFO,786,46.16,33.1,53.36,1023.28,25.9,67.8,7.2,-14.44,1.81,0.5
20200528-194908,INFO,787,46.16,32.96,53.41,1023.24,25.9,67.8,7.06,-14.39,1.87,0.5
20200528-194948,INFO,788,46.7,32.9,53.47,1023.26,25.9,67.7,7.0,-14.23,1.97,0.48
20200528-195028,INFO,789,46.7,33.08,53.22,1023.31,25.9,67.8,7.18,-14.58,1.9,0.45
20200528-195107,INFO,790,46.16,32.99,53.31,1023.3,25.9,67.8,7.09,-14.49,1.86,0.49
20200528-195147,INFO,791,46.7,33.01,53.78,1023.31,25.9,67.8,7.11,-14.02,1.93,0.5
20200528-195227,INFO,792,46.16,32.96,53.83,1023.32,25.9,67.8,7.06,-13.97,1.87,0.55
20200528-195306,INFO,793,46.16,33.06,53.52,1023.33,25.9,67.8,7.16,-14.28,1.83,0.52
20200528-195346,INFO,794,46.7,32.96,53.43,1023.35,25.9,67.7,7.06,-14.27,1.95,0.47
20200528-195426,INFO,795,46.7,32.9,53.56,1023.36,25.9,67.8,7.0,-14.24,1.97,0.48
20200528-195505,INFO,796,46.16,32.9,54.48,1023.36,25.9,67.7,7.0,-13.22,1.89,0.63
20200528-195545,INFO,797,46.16,33.03,53.68,1023.33,25.9,67.7,7.13,-14.02,1.84,0.54
20200528-195625,INFO,798,46.7,32.85,53.68,1023.34,26.0,67.7,6.85,-14.02,2.02,0.5
20200528-195704,INFO,799,46.16,32.79,53.5,1023.38,26.0,67.8,6.79,-14.3,1.97,0.51
20200528-195744,INFO,800,46.16,32.83,53.54,1023.3,25.9,67.6,6.93,-14.06,1.92,0.52
20200528-195824,INFO,801,46.16,32.77,53.96,1023.27,26.0,67.7,6.77,-13.74,1.98,0.57
20200528-195903,INFO,802,46.16,32.81,53.74,1023.31,26.0,67.6,6.81,-13.86,1.96,0.55
20200528-200023,INFO,803,46.16,32.97,53.64,1023.3,26.0,67.6,6.97,-13.96,1.89,0.54
20200528-200102,INFO,804,46.16,32.9,53.46,1023.31,26.0,67.6,6.9,-14.14,1.92,0.52
20200528-200142,INFO,805,46.16,32.92,53.65,1023.32,26.0,67.6,6.92,-13.95,1.91,0.54
20200528-200221,INFO,806,46.16,32.85,53.53,1023.38,26.0,67.6,6.85,-14.07,1.94,0.52
20200528-200301,INFO,807,46.16,33.03,53.8,1023.27,26.0,67.6,7.03,-13.8,1.87,0.55
20200528-200341,INFO,808,46.7,32.96,53.6,1023.34,26.0,67.6,6.96,-14.0,1.97,0.49
20200528-200420,INFO,809,46.7,32.9,53.86,1023.33,26.0,67.6,6.9,-13.74,2.0,0.52
20200528-200500,INFO,810,46.16,32.96,53.52,1023.32,26.0,67.6,6.96,-14.08,1.9,0.52
20200528-200540,INFO,811,46.16,32.97,53.78,1023.37,26.0,67.6,6.97,-13.82,1.89,0.55
20200528-200619,INFO,812,46.16,32.92,53.73,1023.32,26.0,67.6,6.92,-13.87,1.91,0.55
20200528-200659,INFO,813,46.16,32.81,53.95,1023.3,26.0,67.6,6.81,-13.65,1.96,0.57
20200528-200739,INFO,814,46.16,32.86,54.03,1023.32,26.0,67.7,6.86,-13.67,1.94,0.58
20200528-200818,INFO,815,46.7,32.88,53.73,1023.26,26.0,67.7,6.88,-13.97,2.01,0.5
20200528-200858,INFO,816,46.16,32.97,54.43,1023.21,26.0,67.7,6.97,-13.27,1.89,0.62
20200528-200938,INFO,817,46.16,32.94,53.79,1023.24,26.0,67.7,6.94,-13.91,1.9,0.55
20200528-201017,INFO,818,46.16,32.74,53.68,1023.22,26.0,67.6,6.74,-13.92,1.99,0.54
20200528-201137,INFO,819,46.7,32.97,53.61,1023.25,26.0,67.6,6.97,-13.99,1.97,0.49
20200528-201216,INFO,820,46.7,32.94,53.55,1023.22,26.0,67.7,6.94,-14.15,1.98,0.48
20200528-201256,INFO,821,46.7,32.92,54.16,1023.25,26.0,67.6,6.92,-13.44,1.99,0.56
20200528-201336,INFO,822,46.16,32.99,53.75,1023.26,26.0,67.6,6.99,-13.85,1.88,0.55
20200528-201415,INFO,823,46.16,33.19,53.37,1023.19,26.0,67.6,7.19,-14.23,1.8,0.51
